class,ac_000,ag_006,ah_000,ay_006,ay_008,az_004,cd_000,cs_006,cv_000,du_000,eb_000
540,neg,300.0,469636.0,727468.0,541650.0,656110.0,551748.0,1209600.0,439780.0,1338976.0,24860.0,736950.0
544,neg,1656.0,1909440.0,1455958.0,825744.0,1639368.0,1788422.0,1209600.0,623644.0,1781708.0,858940.0,0.0
547,neg,248.0,1934020.0,1273616.0,1176932.0,1002752.0,2248460.0,1209600.0,327998.0,2508768.0,7055580.0,4361430.0
548,neg,2130706464.0,1926072.0,1577654.0,3396130.0,0.0,1959534.0,1209600.0,760752.0,28802.0,44487400.0,0.0
557,neg,464.0,1586188.0,1241484.0,740042.0,112670.0,1940022.0,1209600.0,595328.0,1878242.0,375380.0,3172780.0
558,neg,2130706432.0,4418618.0,3363874.0,3874262.0,356492.0,39270.0,1209600.0,645270.0,5962450.0,17219920.0,696290.0
559,neg,274.0,2196966.0,2145436.0,892236.0,0.0,4604.0,1209600.0,504682.0,3447380.0,57980.0,6190830.0
561,neg,666.0,1279750.0,1010602.0,416658.0,477956.0,1636250.0,1209600.0,549164.0,1593212.0,196580.0,0.0
562,neg,2130706432.0,894358.0,785370.0,645554.0,587778.0,1048122.0,1209600.0,1013624.0,1666916.0,4786880.0,0.0
563,neg,2130706432.0,1383098.0,1087134.0,796108.0,147754.0,1190074.0,1209600.0,557980.0,1989304.0,10391400.0,1213270.0
564,neg,466.0,1096420.0,1021816.0,1328558.0,0.0,1230538.0,1209600.0,262684.0,1852398.0,156440.0,4863160.0
566,neg,198.0,424114.0,1179272.0,142912.0,1368194.0,5308.0,1209600.0,455018.0,2848380.0,13040.0,25602280.0
569,neg,3088.0,4779558.0,5345374.0,8726756.0,1441198.0,8657222.0,1209600.0,1110470.0,3246792.0,1591800.0,2585980.0
571,neg,776.0,3652874.0,2390982.0,1737210.0,206826.0,4095312.0,1209600.0,1346888.0,4352428.0,1161960.0,4144130.0
576,neg,118.0,1243152.0,2846942.0,2070.0,4860220.0,32198.0,1209600.0,8738.0,4780862.0,12640.0,12459140.0
580,neg,182.0,1285254.0,1373888.0,1311398.0,463556.0,2013402.0,1209600.0,617132.0,2413042.0,102020.0,1886530.0
581,neg,2130706432.0,765566.0,1109612.0,1146378.0,1000150.0,713032.0,1209600.0,1319806.0,1171246.0,13033480.0,1212860.0
583,neg,154.0,822370.0,1110544.0,739030.0,573014.0,1098730.0,1209600.0,330780.0,2075458.0,34860.0,34465130.0
584,neg,464.0,1357958.0,1326214.0,2495982.0,1486.0,51162.0,1209600.0,436702.0,2381942.0,65720.0,5799150.0
586,neg,2130706444.0,1472734.0,1136732.0,924978.0,560750.0,1514750.0,1209600.0,710850.0,2140986.0,6811380.0,3764870.0
588,neg,1384.0,1220556.0,3172880.0,370788.0,669352.0,81734.0,1209600.0,1116076.0,6733414.0,34788740.0,7536680.0
596,neg,320.0,2063972.0,1540994.0,820972.0,693382.0,2275880.0,1209600.0,768146.0,2630358.0,325680.0,5550790.0
600,neg,1094.0,2455810.0,1845762.0,1372418.0,170312.0,2947990.0,1209600.0,1791468.0,3466586.0,77520.0,2197470.0
603,neg,120.0,1870988.0,1165610.0,1615902.0,97412.0,1986252.0,1209600.0,416390.0,2429230.0,164120.0,1727240.0
606,neg,288.0,1305040.0,1715894.0,1999256.0,128914.0,2637474.0,1209600.0,836286.0,3126366.0,31940.0,3214320.0
607,neg,2130706432.0,4507518.0,3259270.0,3853556.0,192366.0,5408384.0,1209600.0,886906.0,5004002.0,26920840.0,21650230.0
609,neg,362.0,74380.0,1902958.0,170264.0,1792126.0,6582.0,1209600.0,577754.0,4973278.0,29961660.0,3393590.0
612,neg,3508.0,4827638.0,3010156.0,206406.0,269528.0,4805934.0,1209600.0,703350.0,3800354.0,692860.0,23168000.0
613,neg,198.0,2073396.0,1426996.0,865516.0,290674.0,1920500.0,1209600.0,607092.0,2262202.0,688840.0,1482300.0
614,neg,248.0,1474258.0,1494458.0,1943842.0,606014.0,7272.0,1209600.0,629130.0,2368612.0,478460.0,0.0
617,neg,168.0,3251954.0,2686738.0,0.0,3777388.0,52844.0,1209600.0,256796.0,3799944.0,6880.0,66030570.0
618,neg,154.0,2528066.0,1964688.0,1500158.0,176364.0,2710802.0,1209600.0,601654.0,1765952.0,8725140.0,537880.0
621,neg,474.0,2568210.0,2200354.0,2846718.0,373416.0,2937374.0,1209600.0,1180090.0,720604.0,3829840.0,2670320.0
622,neg,2130706460.0,742216.0,1800006.0,108514.0,669720.0,20368.0,1209600.0,831452.0,3232914.0,3707900.0,4102270.0
623,neg,212.0,4273442.0,2518032.0,2267244.0,1219984.0,3865988.0,1209600.0,703442.0,5383494.0,22040.0,2211450.0
624,neg,2130706432.0,1952294.0,1689054.0,961586.0,854018.0,90360.0,1209600.0,886016.0,2662958.0,4245560.0,2159080.0
625,neg,2130706444.0,3380660.0,8117654.0,680240.0,2976512.0,124718.0,1209600.0,3053770.0,14783784.0,11566380.0,59351600.0
626,neg,2130706432.0,4094414.0,2922946.0,1744798.0,3166064.0,71408.0,1209600.0,806704.0,5649260.0,31771940.0,6671950.0
628,neg,856.0,1412078.0,1014904.0,615708.0,0.0,1286514.0,1209600.0,481118.0,1594458.0,422800.0,27958840.0
629,neg,1338.0,2733776.0,1935504.0,1553888.0,50450.0,2757678.0,1209600.0,503796.0,3687426.0,132540.0,422460.0
630,neg,2130706432.0,1399798.0,1249024.0,1101254.0,333514.0,188432.0,1209600.0,535244.0,2300288.0,8280660.0,2906040.0
631,neg,534.0,1701282.0,1111538.0,893462.0,143024.0,1844266.0,1209600.0,387428.0,2154834.0,207800.0,812020.0
632,neg,2130706432.0,2010576.0,2472306.0,5091280.0,4.0,3412604.0,1209600.0,1394436.0,4271108.0,5445260.0,24645140.0
637,neg,636.0,3358.0,784742.0,0.0,1459602.0,1306364.0,1209600.0,1096.0,1648502.0,49740.0,1455170.0
638,neg,522.0,2242776.0,2032364.0,2873070.0,503278.0,59340.0,1209600.0,616340.0,3200790.0,898320.0,6738890.0
643,neg,2582.0,5492500.0,5199368.0,7478008.0,1939018.0,9283608.0,1209600.0,5913786.0,4518770.0,3621440.0,39912310.0
644,neg,132.0,1996136.0,1301750.0,1680984.0,1089146.0,1245480.0,1209600.0,454374.0,2700622.0,7880.0,3262580.0
646,neg,2876.0,4779286.0,3314756.0,3613718.0,383738.0,4542562.0,1209600.0,1402412.0,6549162.0,21113440.0,20666190.0
647,neg,184.0,2700212.0,1932454.0,2370252.0,559374.0,2940548.0,1209600.0,785824.0,3666274.0,257440.0,2920770.0
648,neg,460.0,3503732.0,3451108.0,2839646.0,443234.0,3454230.0,1209600.0,2361232.0,6396490.0,699460.0,10397590.0
649,pos,1342.0,8334248.0,26875368.0,23792.0,48285686.0,185406.0,1209600.0,3216320.0,43559262.0,116960.0,733953930.0
650,neg,146.0,1075656.0,1084712.0,1252502.0,85772.0,1498964.0,1209600.0,645554.0,2058182.0,36740.0,756110.0
652,neg,2130706434.0,1434166.0,1447976.0,2999628.0,16070.0,46566.0,1209600.0,1198482.0,2763948.0,1609700.0,185990.0
655,neg,654.0,1500984.0,1133940.0,544030.0,0.0,1716526.0,1209600.0,420532.0,442106.0,4199360.0,1168300.0
658,neg,2130706432.0,1961198.0,1346356.0,1792696.0,180728.0,90456.0,1209600.0,274562.0,0.0,8284580.0,0.0
660,neg,148.0,1798662.0,1138146.0,1791712.0,136948.0,1699832.0,1209600.0,1016888.0,2430764.0,84920.0,2611920.0
661,neg,476.0,2683730.0,1686396.0,1596566.0,843238.0,2769512.0,1209600.0,639504.0,2141118.0,19287620.0,1988610.0
662,neg,778.0,2578858.0,1912752.0,158474.0,3979852.0,3036276.0,1209600.0,551090.0,2999704.0,117420.0,173900.0
663,neg,2130706432.0,1629082.0,1367440.0,591270.0,492760.0,338066.0,1209600.0,487374.0,2332792.0,7670760.0,6648930.0
664,neg,320.0,1599150.0,1508024.0,74774.0,2860890.0,90038.0,1209600.0,1090074.0,2471684.0,20180.0,2290800.0
665,neg,2130706432.0,2049098.0,1759248.0,1326506.0,1137554.0,38548.0,1209600.0,1078158.0,3504574.0,9336780.0,4347520.0
666,neg,1314.0,1334898.0,936692.0,746860.0,2.0,1700186.0,1209600.0,361498.0,1729712.0,58520.0,745010.0
669,neg,2130706440.0,2454704.0,2401812.0,2092748.0,362876.0,3185510.0,1209600.0,1606800.0,4520584.0,7234660.0,1134390.0
670,neg,2130706432.0,1439116.0,200494.0,7844.0,2502294.0,6114.0,1209600.0,221210.0,2418626.0,14362860.0,2886110.0
672,neg,132.0,2342476.0,1608836.0,1844856.0,327306.0,1841296.0,1209600.0,1337668.0,1494300.0,4809260.0,2790410.0
677,neg,116.0,2541022.0,1597342.0,1544018.0,1918426.0,2655880.0,1209600.0,268520.0,2942774.0,624400.0,3143290.0
680,neg,2130706446.0,118134.0,684940.0,0.0,1505526.0,6810.0,1209600.0,386674.0,0.0,2458880.0,0.0
681,neg,134.0,1517126.0,1229042.0,1832506.0,56112.0,1664916.0,1209600.0,615012.0,1505314.0,1313580.0,38958910.0
682,neg,538.0,2453458.0,1903226.0,1591458.0,1028656.0,588838.0,1209600.0,739148.0,2672412.0,80520.0,3237940.0
683,neg,90.0,1434892.0,1107700.0,460920.0,104384.0,1535116.0,1209600.0,348538.0,1607016.0,502440.0,854080.0
690,neg,566.0,2059304.0,1457842.0,1126666.0,181496.0,2340478.0,1209600.0,1085494.0,2917792.0,6506540.0,13013800.0
694,neg,468.0,1223600.0,1119456.0,879168.0,234560.0,1143552.0,1209600.0,375696.0,2184122.0,435720.0,1368110.0
697,neg,706.0,924734.0,1380574.0,1911484.0,671848.0,1544710.0,1209600.0,676070.0,2263500.0,523480.0,1391970.0
700,neg,2130706432.0,1834548.0,1191304.0,1449412.0,401956.0,59050.0,1209600.0,521942.0,2444502.0,9319600.0,2192400.0
702,neg,382.0,7884.0,1027580.0,4708.0,1076236.0,1158.0,1209600.0,173330.0,2097160.0,8946000.0,5263200.0
703,neg,270.0,746444.0,1115098.0,1271286.0,839120.0,1455526.0,1209600.0,777280.0,2107802.0,26180.0,1489340.0
704,neg,3434.0,1860914.0,1705202.0,342526.0,6894.0,2854058.0,1209600.0,345624.0,3206190.0,11371280.0,40013620.0
705,neg,900.0,1659290.0,1229942.0,1169372.0,1194184.0,1246600.0,1209600.0,156820.0,1783536.0,152660.0,4905940.0
709,neg,298.0,1721396.0,1619188.0,2590308.0,193668.0,2115570.0,1209600.0,973292.0,2908436.0,86320.0,21356320.0
710,neg,2130706432.0,0.0,6573390.0,0.0,0.0,0.0,1209600.0,0.0,12658346.0,31144060.0,4902700.0
712,neg,214.0,1622358.0,1294818.0,123370.0,575930.0,2097834.0,1209600.0,397376.0,2303378.0,153920.0,7027820.0
713,neg,672.0,1112726.0,869852.0,1078024.0,15876.0,1261854.0,1209600.0,614114.0,1738230.0,20760.0,1160370.0
719,neg,304.0,4011292.0,2632694.0,2595596.0,472454.0,4384848.0,1209600.0,1106772.0,5479272.0,64340.0,1371540.0
720,neg,226.0,1571894.0,2237378.0,1943380.0,632502.0,1956672.0,1209600.0,1502278.0,3197170.0,25282400.0,2522680.0
722,neg,568.0,1589060.0,1163796.0,1152486.0,126784.0,1926692.0,1209600.0,928574.0,1398578.0,2398940.0,1823300.0
723,neg,2130706440.0,1288792.0,1219216.0,211760.0,449978.0,95178.0,1209600.0,249274.0,2190012.0,8044080.0,7579160.0
724,neg,80.0,20040.0,1479252.0,0.0,3118194.0,13676.0,1209600.0,1235212.0,2278642.0,36240.0,5162500.0
725,neg,1136.0,3105104.0,2074760.0,5613064.0,0.0,3456652.0,1209600.0,397912.0,4130470.0,23770640.0,1955000.0
726,neg,296.0,1721368.0,1146566.0,1621658.0,183296.0,1967286.0,1209600.0,615080.0,1776194.0,4252580.0,0.0
728,neg,2130706472.0,1459316.0,1026804.0,679344.0,1203118.0,86974.0,1209600.0,545952.0,1884874.0,4138320.0,3187580.0
733,neg,856.0,1694828.0,1166130.0,1514546.0,322880.0,2087788.0,1209600.0,443146.0,2398340.0,212060.0,29904200.0
735,neg,204.0,423986.0,1598240.0,2140.0,2730078.0,7022.0,1209600.0,434960.0,3119470.0,12728640.0,21661570.0
737,neg,1434.0,2245350.0,1449576.0,638998.0,193864.0,2402890.0,1209600.0,781962.0,2177274.0,3456040.0,6761250.0
742,neg,2130706432.0,542310.0,7591834.0,486414.0,347246.0,291578.0,1209600.0,711752.0,623894.0,2278660.0,0.0
744,neg,2130706432.0,3116684.0,2582160.0,2619950.0,1142222.0,572494.0,1209600.0,1093892.0,4563776.0,6978900.0,4255950.0
747,neg,676.0,1295888.0,875712.0,912112.0,14082.0,1388126.0,1209600.0,460084.0,1813382.0,226000.0,1351910.0
749,pos,6982.0,3968884.0,9383512.0,0.0,10708528.0,893158.0,1209600.0,3315736.0,12114810.0,546180.0,28429950.0
750,neg,1112.0,0.0,16640918.0,0.0,0.0,0.0,1209600.0,0.0,0.0,25540.0,1534170.0
751,neg,382.0,581240.0,3257302.0,263136.0,3741692.0,7826.0,1209600.0,605252.0,6297804.0,41760.0,20847050.0
752,neg,470.0,1494056.0,1118266.0,508916.0,1498434.0,1665176.0,1209600.0,964572.0,2037552.0,6382540.0,20650.0
755,neg,332.0,208726.0,606656.0,37992.0,301236.0,1614.0,1209600.0,12372.0,1239996.0,8860180.0,0.0
756,neg,2130706436.0,1207314.0,1021730.0,529508.0,370470.0,71666.0,1209600.0,647258.0,1420928.0,12226980.0,2985710.0
761,neg,2130706432.0,1372054.0,1278876.0,1949226.0,221358.0,54490.0,1209600.0,1446812.0,1528516.0,8140840.0,10826090.0
763,neg,874.0,1556088.0,1059022.0,971932.0,448920.0,1853910.0,1209600.0,298142.0,1978290.0,1134100.0,4923020.0
765,neg,1406.0,1145822.0,842998.0,415398.0,81598.0,1409632.0,1209600.0,298018.0,1763242.0,24260.0,4442820.0
767,neg,2130706442.0,3887206.0,2748440.0,5662166.0,4.0,1299904.0,1209600.0,798394.0,4700078.0,14152460.0,790600.0
768,neg,2130706432.0,851940.0,1047594.0,0.0,2593326.0,3148.0,1209600.0,29804.0,2103514.0,13532880.0,0.0
775,neg,410.0,2974992.0,5593652.0,435722.0,2906378.0,593636.0,1209600.0,1211144.0,9576336.0,6585060.0,0.0
777,neg,2130706432.0,1664240.0,1291678.0,1990926.0,380806.0,62040.0,1209600.0,481438.0,1155016.0,13175080.0,3156760.0
778,neg,100.0,1714446.0,1146026.0,1821548.0,994.0,1962560.0,1209600.0,448434.0,2082120.0,119220.0,39085550.0
779,neg,678.0,1234350.0,761638.0,848676.0,72186.0,1394016.0,1209600.0,431392.0,1640214.0,38940.0,0.0
780,neg,1202.0,1582720.0,1291690.0,1184062.0,870.0,2034868.0,1209600.0,225712.0,2380290.0,308360.0,0.0
783,neg,270.0,2089974.0,1353164.0,231176.0,1508876.0,1845482.0,1209600.0,944548.0,2213934.0,390440.0,0.0
785,neg,0.0,0.0,13190802.0,0.0,0.0,0.0,1209600.0,0.0,10829264.0,0.0,0.0
788,neg,900.0,1321024.0,1181854.0,1166904.0,295072.0,1578134.0,1209600.0,542590.0,1960268.0,10640.0,1724110.0
791,neg,94.0,1276772.0,1116550.0,1711678.0,15288.0,1483396.0,1209600.0,313148.0,1066098.0,4215940.0,9902140.0
794,neg,2130706452.0,516182.0,1371948.0,2284966.0,128782.0,2050132.0,1209600.0,996280.0,2660446.0,1866280.0,2985490.0
797,neg,466.0,1866660.0,1591966.0,1485074.0,218302.0,2327350.0,1209600.0,978844.0,2545524.0,128520.0,6402800.0
798,neg,2130706432.0,847988.0,665276.0,0.0,950748.0,35226.0,1209600.0,26934.0,1173030.0,1859560.0,0.0
799,neg,1318.0,1617772.0,1571510.0,0.0,3555292.0,83188.0,1209600.0,330626.0,1958440.0,1251380.0,0.0
805,neg,2926.0,3054444.0,1903840.0,949724.0,562966.0,2949830.0,1209600.0,955328.0,3683630.0,1842240.0,0.0
807,neg,124.0,1742894.0,1230772.0,340734.0,1201466.0,2022504.0,1209600.0,552610.0,2376756.0,39080.0,3568020.0
811,neg,144.0,3360638.0,2056314.0,1618556.0,1085258.0,3875428.0,1209600.0,1080204.0,3938168.0,172000.0,944970.0
813,neg,184.0,1804918.0,1341914.0,1909588.0,637160.0,1931556.0,1209600.0,459318.0,2473818.0,171140.0,43964870.0
814,neg,1146.0,2545918.0,1905360.0,1651796.0,323464.0,2756476.0,1209600.0,1110598.0,3035466.0,2658960.0,30221080.0
815,neg,2130706432.0,1034058.0,686014.0,573654.0,884914.0,248436.0,1209600.0,367210.0,0.0,5598120.0,1332310.0
817,neg,632.0,1979764.0,1760966.0,1224020.0,2.0,2819376.0,1209600.0,1431638.0,2983670.0,877940.0,734920.0
818,neg,266.0,2131156.0,3491846.0,275412.0,3291336.0,240176.0,1209600.0,2040256.0,6298554.0,24113920.0,0.0
821,neg,194.0,230194.0,1085282.0,107076.0,1167834.0,2088.0,1209600.0,255986.0,2025406.0,15281820.0,8747440.0
826,neg,2130706432.0,2982240.0,2267088.0,2003686.0,786350.0,349210.0,1209600.0,986060.0,4199194.0,17412320.0,41054030.0
830,pos,3322.0,1129718.0,13581256.0,204610.0,3976278.0,64406.0,1209600.0,498532.0,2006450.0,12015700.0,76249830.0
834,neg,398.0,1728414.0,1099990.0,1864868.0,1260.0,1917132.0,1209600.0,378696.0,2223820.0,325920.0,12363900.0
838,neg,2130706432.0,2030460.0,1576710.0,713066.0,570888.0,2380808.0,1209600.0,965174.0,2606834.0,14844640.0,1774330.0
843,neg,2738.0,26975296.0,26096922.0,51702928.0,546260.0,41340008.0,1209600.0,699912.0,98742.0,20459420.0,0.0
848,neg,2130706434.0,3744904.0,2648802.0,3532272.0,748438.0,265838.0,1209600.0,1283846.0,4992306.0,15328840.0,8078500.0
849,neg,776.0,4545490.0,4261016.0,3102422.0,2062438.0,683080.0,1209600.0,2810622.0,6345268.0,283520.0,40777400.0
851,neg,226.0,1455808.0,1365056.0,1582758.0,266474.0,34306.0,1209600.0,844448.0,2422098.0,37680.0,13270410.0
853,neg,238.0,978814.0,907318.0,902914.0,97478.0,1433098.0,1209600.0,406164.0,1609262.0,49860.0,1758160.0
856,neg,3576.0,0.0,13473236.0,0.0,0.0,0.0,1209600.0,0.0,0.0,524940.0,69335930.0
858,neg,2130706432.0,2009462.0,1381680.0,1504272.0,557108.0,14410.0,1209600.0,621470.0,1282892.0,20865840.0,8526850.0
860,neg,188.0,1970378.0,1307858.0,2279136.0,242104.0,1855564.0,1209600.0,363414.0,2057958.0,1739000.0,1694230.0
861,neg,2130706446.0,1474268.0,830894.0,1554816.0,287626.0,127630.0,1209600.0,457282.0,1478770.0,6194640.0,0.0
863,neg,508.0,1874992.0,1451772.0,1349804.0,262326.0,1885456.0,1209600.0,506136.0,2662520.0,132340.0,418610.0
864,neg,2130706432.0,2229356.0,2472050.0,1411390.0,3009504.0,3254212.0,1209600.0,722714.0,4956040.0,18090040.0,0.0
866,neg,156.0,963280.0,1240848.0,1129344.0,242070.0,1403898.0,1209600.0,951906.0,2451620.0,92640.0,11094440.0
873,neg,500.0,594508.0,1442940.0,0.0,3543900.0,16034.0,1209600.0,340168.0,2681202.0,14298040.0,313860.0
876,neg,2130706466.0,939280.0,931272.0,1178228.0,425922.0,1101060.0,1209600.0,546552.0,1853322.0,4296540.0,298600.0
878,neg,1404.0,1597492.0,1102350.0,1676406.0,536688.0,1844430.0,1209600.0,454450.0,1643300.0,13026380.0,0.0
880,neg,890.0,1863350.0,1286584.0,495930.0,503188.0,2317576.0,1209600.0,785850.0,2377654.0,12860.0,0.0
881,neg,0.0,0.0,3392664.0,0.0,0.0,0.0,1209600.0,0.0,0.0,0.0,0.0
882,neg,2130706432.0,1947106.0,1159834.0,1149216.0,13934.0,47370.0,1209600.0,546998.0,2445166.0,7197640.0,944570.0
883,neg,2130706440.0,3378674.0,2298618.0,2506844.0,1449564.0,78758.0,1209600.0,1440952.0,4117940.0,7598080.0,29748040.0
884,neg,848.0,1958328.0,1631860.0,2688732.0,10330.0,1783498.0,1209600.0,657044.0,2721426.0,182780.0,38833460.0
888,neg,1148.0,1436944.0,5264596.0,13270.0,4686664.0,183710.0,1209600.0,73520.0,10791810.0,66878260.0,3287130.0
889,neg,310.0,3069560.0,2355656.0,3680634.0,347076.0,3684264.0,1209600.0,761454.0,3953278.0,3409260.0,19449530.0
890,neg,136.0,143438.0,1053606.0,11052.0,286766.0,2728.0,1209600.0,485312.0,2107084.0,4740.0,558330.0
893,neg,72.0,2240230.0,1630814.0,2316666.0,1069272.0,2674090.0,1209600.0,955180.0,2984238.0,119960.0,637500.0
896,neg,348.0,1892708.0,2078576.0,3300750.0,138098.0,3196766.0,1209600.0,915316.0,1703300.0,6666100.0,0.0
898,neg,238.0,1921088.0,1359144.0,2970474.0,0.0,1962834.0,1209600.0,1317656.0,2153486.0,1890940.0,5593410.0
900,neg,268.0,2578508.0,1630092.0,2167084.0,151768.0,2732762.0,1209600.0,523838.0,641522.0,9386300.0,14845550.0
901,neg,412.0,152200.0,573222.0,0.0,1381850.0,43736.0,1209600.0,2298.0,1072680.0,383500.0,0.0
903,neg,2130706434.0,1700296.0,1294824.0,764312.0,597698.0,2248086.0,1209600.0,249592.0,2314556.0,11566360.0,10040670.0
905,neg,2130706432.0,803488.0,919140.0,47298.0,217386.0,32326.0,1209600.0,106432.0,1706318.0,7757180.0,0.0
906,neg,1472.0,4596424.0,3395028.0,4448608.0,3170962.0,4029294.0,1209600.0,294650.0,5232630.0,11409480.0,493470.0
908,neg,2130706444.0,2172296.0,1558818.0,2817732.0,119972.0,249966.0,1209600.0,797752.0,2819196.0,2112520.0,6465480.0
913,neg,1074.0,1393042.0,984332.0,594668.0,0.0,1474178.0,1209600.0,452200.0,1644738.0,460880.0,0.0
917,neg,1124.0,3799384.0,2832756.0,1171404.0,3173950.0,164264.0,1209600.0,892642.0,4523330.0,606240.0,60406620.0
918,neg,244.0,179504.0,833360.0,107294.0,890638.0,2078.0,1209600.0,602472.0,1752598.0,2060.0,0.0
923,neg,2130706434.0,1574498.0,1127900.0,1149154.0,252386.0,312758.0,1209600.0,306602.0,2229708.0,10861700.0,8306760.0
924,neg,146.0,1664534.0,1133284.0,1382454.0,267292.0,2011204.0,1209600.0,660888.0,2270526.0,12240.0,1020130.0
925,neg,944.0,3628538.0,2914084.0,3194590.0,1069374.0,3606920.0,1209600.0,1808522.0,4778330.0,245360.0,5582570.0
926,neg,66.0,1557008.0,1232850.0,1860322.0,992.0,1881156.0,1209600.0,517144.0,791326.0,2181820.0,0.0
927,neg,446.0,1372394.0,1218658.0,1263856.0,193400.0,2011606.0,1209600.0,617508.0,2199122.0,946400.0,1000630.0
928,neg,792.0,2627196.0,1767894.0,263398.0,3415964.0,3007554.0,1209600.0,1049576.0,1203072.0,3086640.0,6295630.0
929,neg,180.0,1356832.0,3041512.0,0.0,6084186.0,35952.0,1209600.0,2075970.0,0.0,21091640.0,12636420.0
933,neg,258.0,0.0,1315834.0,0.0,0.0,0.0,1209600.0,0.0,3199102.0,6060.0,0.0
934,neg,114.0,1632758.0,1041496.0,1463196.0,0.0,1562810.0,1209600.0,630058.0,2007176.0,14600.0,221890.0
935,neg,996.0,799822.0,15123350.0,84032.0,627864.0,6365798.0,1209600.0,158062.0,6034616.0,24460.0,159992780.0
936,neg,874.0,2113454.0,1355428.0,966682.0,101454.0,2210612.0,1209600.0,743108.0,2817014.0,26120.0,13012830.0
938,neg,1642.0,2022452.0,1604778.0,2522450.0,592334.0,2513970.0,1209600.0,398988.0,3176966.0,48300.0,20153530.0
939,neg,308.0,1197592.0,829570.0,890886.0,67090.0,1782058.0,1209600.0,256658.0,899720.0,4655440.0,2162790.0
940,neg,1200.0,3772330.0,2509174.0,3467278.0,775240.0,4056616.0,1209600.0,2131442.0,5344226.0,9452800.0,1068770.0
942,neg,2130706432.0,3726746.0,2875420.0,3072456.0,1466598.0,5473668.0,1209600.0,1644336.0,5663448.0,16472060.0,1728050.0
943,neg,194.0,1836726.0,1150026.0,829220.0,116526.0,2056126.0,1209600.0,952510.0,2049560.0,172740.0,1171300.0
945,neg,2130706432.0,1654124.0,958022.0,726680.0,45588.0,10740.0,1209600.0,276906.0,1011344.0,20360160.0,72860.0
951,neg,164.0,2702868.0,1655198.0,1162540.0,580036.0,2768378.0,1209600.0,790314.0,2649540.0,2110140.0,6290700.0
954,neg,2130706440.0,3205610.0,2076034.0,874658.0,1156274.0,3396828.0,1209600.0,934332.0,1945860.0,5318440.0,6547660.0
956,neg,2130706434.0,1914860.0,1124974.0,852796.0,1473472.0,207280.0,1209600.0,452624.0,0.0,8659560.0,999780.0
960,neg,684.0,1909804.0,1333108.0,2172576.0,0.0,1024610.0,1209600.0,1046734.0,2074762.0,246220.0,40721750.0
962,neg,6.0,488086.0,847742.0,1187518.0,114162.0,8004.0,1209600.0,374120.0,1292126.0,205380.0,0.0
963,neg,1316.0,587566.0,1596754.0,0.0,1905076.0,23864.0,1209600.0,568264.0,3092752.0,274540.0,48660720.0
964,neg,2130706434.0,3586690.0,2890562.0,3618516.0,264278.0,4466050.0,1209600.0,473542.0,5766992.0,17636120.0,40381900.0
965,neg,266.0,1107356.0,864592.0,1309762.0,236198.0,1500034.0,1209600.0,286522.0,0.0,114900.0,718180.0
966,neg,2130706432.0,1889818.0,1295222.0,1954768.0,66662.0,190518.0,1209600.0,648394.0,2429458.0,7997940.0,416000.0
967,neg,208.0,1115690.0,901662.0,1334146.0,231204.0,1323868.0,1209600.0,621554.0,311658.0,3104300.0,0.0
969,neg,906.0,1516136.0,1071636.0,1381988.0,309132.0,1261144.0,1209600.0,707324.0,1753834.0,710200.0,315510.0
970,neg,2130706432.0,3921846.0,2472556.0,3939566.0,521576.0,3529992.0,1209600.0,673716.0,5034388.0,10886560.0,301040.0
971,neg,200.0,1766222.0,1077216.0,926788.0,1020456.0,1908394.0,1209600.0,274054.0,1779680.0,443160.0,1850960.0
972,neg,494.0,195164.0,2278290.0,1107524.0,290088.0,3891050.0,1209600.0,254262.0,3439656.0,35960.0,18774930.0
973,neg,988.0,2301600.0,1966514.0,1778218.0,1483268.0,14848.0,1209600.0,553276.0,3470328.0,63940.0,1615920.0
975,neg,2130706438.0,1152106.0,1550606.0,2808602.0,1554.0,2091398.0,1209600.0,793970.0,2497036.0,5549380.0,57000.0
